user_id,video_id,watch_time_seconds,event_timestamp
33,6,127,2024-05-27
33,3,91,2024-06-18
33,8,544,2024-06-11
33,10,269,2024-06-20
33,3,61,2024-06-13
33,8,95,2024-05-31
33,6,514,2024-06-09
33,9,194,2024-05-24
33,3,336,2024-06-10
33,4,249,2024-06-09
33,4,466,2024-06-01
33,1,154,2024-06-15
33,9,279,2024-06-15
33,4,276,2024-06-04
33,2,88,2024-06-18
33,2,505,2024-06-05
33,4,241,2024-06-04
33,4,236,2024-06-13
33,7,134,2024-06-13
33,10,492,2024-06-12
33,10,416,2024-06-11
33,10,29,2024-05-31
33,4,162,2024-05-27
33,4,61,2024-06-20
33,8,71,2024-05-28
33,2,243,2024-06-01
33,9,221,2024-06-16
33,5,494,2024-05-25
33,7,145,2024-06-23
33,10,114,2024-07-18
33,3,508,2024-06-23
33,5,35,2024-06-23
33,8,588,2024-07-19
33,6,595,2024-07-17
33,9,32,2024-07-04
33,1,435,2024-06-28
33,8,196,2024-06-27
33,9,86,2024-07-20
33,7,23,2024-06-26
33,4,516,2024-07-22
33,5,105,2024-06-24
33,7,49,2024-07-08
33,1,340,2024-07-18
33,7,98,2024-07-03
33,2,578,2024-07-21
33,7,41,2024-07-14
33,10,42,2024-07-21
33,9,507,2024-07-09
33,9,292,2024-07-01
33,4,560,2024-07-11
33,1,95,2024-06-28
33,10,336,2024-06-26
33,6,77,2024-07-08
33,4,221,2024-06-28
33,10,331,2024-07-16
33,3,74,2024-07-21
33,1,332,2024-07-06
33,9,584,2024-07-03
33,4,455,2024-07-02
33,3,313,2024-07-18
33,4,245,2024-07-10
33,10,528,2024-07-14
33,10,465,2024-07-06
33,6,19,2024-06-24
33,7,73,2024-07-20
33,3,409,2024-07-08
33,2,407,2024-07-13
33,5,39,2024-07-01
33,4,414,2024-07-05
33,10,61,2024-06-26
33,3,354,2024-07-01
33,2,486,2024-06-27
33,5,180,2024-07-14
33,5,443,2024-06-26
33,9,93,2024-07-14
33,10,208,2024-07-02
33,10,573,2024-07-11
33,10,318,2024-07-09
33,5,378,2024-06-28
33,8,187,2024-07-07
33,9,187,2024-07-11
33,2,132,2024-06-30
33,8,99,2024-07-02
33,6,171,2024-08-05
33,5,19,2024-07-24
33,9,95,2024-08-08
33,9,593,2024-08-06
33,7,54,2024-08-14
33,3,318,2024-07-25
33,1,580,2024-08-19
33,2,282,2024-07-30
33,3,8,2024-07-23
33,3,491,2024-08-12
33,8,249,2024-08-02
33,3,93,2024-08-12
33,10,268,2024-07-23
33,8,583,2024-08-08
33,10,10,2024-08-19
33,6,273,2024-08-09
33,5,210,2024-08-21
33,10,464,2024-07-30
33,8,416,2024-08-15
33,6,547,2024-07-23
33,2,165,2024-08-04
33,10,346,2024-08-05
33,1,448,2024-07-23
33,9,34,2024-07-29
33,10,80,2024-07-27
33,1,282,2024-08-07
33,3,378,2024-08-06
33,5,298,2024-08-20
33,10,509,2024-08-13
33,2,365,2024-07-25
33,1,474,2024-07-25
33,9,234,2024-08-18
33,6,390,2024-08-11
33,8,149,2024-07-29
33,9,256,2024-08-21
33,5,59,2024-08-21
33,5,446,2024-07-26
33,6,227,2024-08-08
33,2,184,2024-08-15
33,2,318,2024-08-13
33,5,293,2024-07-27
33,5,447,2024-07-25
33,4,412,2024-08-19
33,2,244,2024-07-26
33,1,154,2024-08-07
33,8,273,2024-07-30
33,7,57,2024-07-30
33,5,568,2024-08-21
33,10,176,2024-08-03
33,3,447,2024-08-01
33,7,148,2024-07-27
33,9,327,2024-08-11
33,6,334,2024-08-02
33,7,29,2024-08-01
33,9,330,2024-08-10
33,8,95,2024-08-08
33,9,353,2024-07-24
33,8,265,2024-07-29
33,3,499,2024-08-02
33,10,525,2024-08-03
33,5,458,2024-08-11
33,2,92,2024-08-15
33,5,37,2024-08-20
33,10,566,2024-07-24
33,2,137,2024-08-21
33,6,559,2024-07-27
33,1,243,2024-08-10
33,3,343,2024-08-01
33,2,146,2024-07-25
33,10,252,2024-08-14
33,3,311,2024-08-16
33,10,492,2024-08-18
33,4,487,2024-08-16
33,8,72,2024-07-31
33,5,94,2024-08-12
33,3,437,2024-08-07
33,8,492,2024-08-12
33,4,40,2024-07-29
33,6,581,2024-08-05
33,5,170,2024-08-09
33,4,584,2024-08-15
33,1,341,2024-08-16
33,10,464,2024-08-14
33,10,373,2024-07-23
33,6,108,2024-07-30
33,7,162,2024-08-03
33,5,398,2024-08-07
33,4,586,2024-08-08
33,6,235,2024-07-31
33,5,157,2024-07-28
33,9,24,2024-08-16
33,4,592,2024-07-28
33,5,213,2024-07-26
33,2,348,2024-07-28
33,9,348,2024-08-08
33,7,179,2024-07-23
33,4,466,2024-07-25
33,2,158,2024-07-24
33,10,227,2024-07-29
33,8,243,2024-08-09
33,8,371,2024-08-14
34,7,109,2024-04-06
34,8,19,2024-04-19
34,4,371,2024-04-09
34,4,221,2024-04-24
34,5,437,2024-04-22
34,10,375,2024-04-13
34,7,157,2024-05-20
34,6,391,2024-05-05
34,5,530,2024-05-23
34,6,385,2024-05-04
34,3,300,2024-05-15
34,3,308,2024-05-28
34,8,208,2024-05-09
34,3,26,2024-05-15
34,6,186,2024-05-04
34,8,51,2024-05-27
34,5,589,2024-05-16
34,1,205,2024-05-22
34,5,8,2024-05-25
34,8,32,2024-05-24
34,3,228,2024-05-27
34,4,207,2024-05-30
34,5,557,2024-05-09
34,9,234,2024-05-29
34,1,142,2024-05-08
34,1,592,2024-05-18
34,7,88,2024-05-17
34,3,567,2024-05-13
34,9,440,2024-05-24
34,9,419,2024-05-24
34,1,8,2024-05-29
34,7,173,2024-05-08
34,1,503,2024-05-14
34,5,478,2024-05-21
34,7,127,2024-05-27
34,3,390,2024-05-23
34,1,300,2024-05-18
34,4,232,2024-05-27
34,10,278,2024-05-01
34,9,24,2024-06-15
34,4,525,2024-06-27
34,5,327,2024-06-08
34,5,489,2024-06-14
34,10,588,2024-06-04
34,4,573,2024-06-08
34,1,424,2024-06-21
34,1,68,2024-06-24
34,5,391,2024-06-01
34,9,259,2024-06-12
34,3,95,2024-06-22
34,10,246,2024-06-29
34,6,373,2024-06-28
34,6,408,2024-06-29
34,1,341,2024-06-19
34,2,170,2024-06-07
34,5,236,2024-06-16
34,9,277,2024-06-18
34,3,527,2024-06-05
34,3,574,2024-06-23
34,5,549,2024-06-06
34,7,26,2024-06-10
34,8,516,2024-06-21
34,5,488,2024-06-25
34,7,143,2024-06-21
34,9,293,2024-07-25
34,10,431,2024-07-28
34,4,565,2024-07-20
34,2,76,2024-07-01
34,8,7,2024-08-04
34,6,52,2024-08-15
34,7,140,2024-08-29
34,1,277,2024-08-15
34,10,464,2024-08-15
34,10,575,2024-08-04
34,7,93,2024-08-09
34,5,52,2024-08-09
34,5,569,2024-08-24
34,4,43,2024-08-07
34,5,260,2024-08-05
34,5,255,2024-08-09
34,9,502,2024-08-30
34,4,255,2024-08-02
34,3,242,2024-08-21
34,5,453,2024-09-09
34,4,538,2024-09-18
34,3,131,2024-09-09
34,4,256,2024-09-17
34,1,63,2024-09-23
34,7,34,2024-09-09
34,9,15,2024-09-15
34,3,412,2024-09-03
34,6,260,2024-09-24
34,5,193,2024-09-09
34,1,374,2024-09-01
34,3,495,2024-09-26
34,5,415,2024-09-26
35,9,330,2024-01-29
35,9,47,2024-02-01
35,5,314,2024-01-28
35,8,486,2024-01-21
35,10,27,2024-02-07
35,5,253,2024-01-10
35,9,564,2024-02-06
35,2,96,2024-02-07
35,9,231,2024-01-17
35,3,246,2024-01-24
35,10,278,2024-02-07
35,1,128,2024-01-22
35,3,128,2024-01-12
35,3,394,2024-02-05
35,10,280,2024-01-22
35,5,132,2024-01-22
35,9,441,2024-01-26
35,2,120,2024-01-14
35,7,1,2024-02-06
35,10,149,2024-01-20
35,3,44,2024-01-23
35,2,162,2024-02-03
35,4,448,2024-01-29
35,7,144,2024-01-19
35,3,467,2024-02-15
35,3,187,2024-03-01
35,4,243,2024-02-17
35,10,541,2024-02-24
35,7,23,2024-02-27
35,3,540,2024-03-06
35,10,175,2024-02-13
35,7,66,2024-02-12
35,7,55,2024-02-25
35,10,531,2024-03-08
35,1,147,2024-02-14
35,7,20,2024-02-22
35,1,306,2024-03-08
35,3,260,2024-03-02
35,6,101,2024-02-16
35,2,353,2024-02-21
35,10,296,2024-02-10
35,2,156,2024-02-19
35,6,465,2024-03-06
35,3,455,2024-02-21
35,8,332,2024-02-12
35,1,348,2024-02-18
35,10,598,2024-02-15
35,6,424,2024-03-14
35,2,364,2024-04-06
35,2,250,2024-03-25
35,5,545,2024-03-21
35,5,368,2024-04-03
35,4,286,2024-03-21
35,3,121,2024-03-26
35,4,188,2024-03-20
35,8,586,2024-03-17
35,4,71,2024-03-23
35,2,43,2024-03-17
35,5,535,2024-03-23
35,2,573,2024-03-28
35,9,308,2024-04-13
35,6,334,2024-06-06
35,6,458,2024-05-12
35,4,409,2024-05-31
35,7,47,2024-06-08
35,5,158,2024-06-06
35,4,235,2024-07-01
35,5,257,2024-06-14
35,5,558,2024-06-18
35,1,47,2024-06-30
35,7,59,2024-07-01
35,6,524,2024-07-02
35,6,144,2024-07-05
35,5,585,2024-06-23
35,8,270,2024-06-21
35,10,222,2024-06-29
35,4,538,2024-06-30
35,3,392,2024-07-02
35,5,419,2024-06-30
35,3,186,2024-06-14
35,1,160,2024-06-15
35,10,224,2024-06-29
36,3,232,2024-05-04
36,7,50,2024-05-20
36,8,88,2024-05-18
36,6,14,2024-05-03
36,9,34,2024-05-26
36,7,80,2024-06-04
36,1,545,2024-06-09
36,4,420,2024-06-04
36,3,423,2024-06-26
36,8,70,2024-06-13
36,8,104,2024-06-20
36,6,330,2024-06-13
36,6,216,2024-05-29
36,5,435,2024-06-09
36,8,27,2024-06-03
36,2,383,2024-06-10
36,7,77,2024-06-18
36,8,245,2024-06-14
36,9,418,2024-06-01
36,2,254,2024-07-23
36,5,37,2024-07-15
36,6,13,2024-07-21
36,1,265,2024-07-22
36,8,119,2024-07-03
36,3,447,2024-07-26
36,9,46,2024-07-20
36,5,3,2024-07-26
36,7,146,2024-07-31
36,2,389,2024-08-04
36,10,571,2024-08-08
36,10,303,2024-08-10
36,1,362,2024-08-22
36,1,97,2024-08-27
36,10,376,2024-08-03
37,8,599,2024-04-24
37,7,76,2024-04-28
37,2,596,2024-04-21
37,3,560,2024-04-30
37,8,140,2024-04-12
37,6,282,2024-04-21
37,2,360,2024-04-27
37,6,104,2024-05-03
37,1,573,2024-04-15
37,1,13,2024-04-22
37,9,95,2024-04-30
37,5,25,2024-04-19
37,9,166,2024-04-14
37,1,87,2024-04-17
37,6,491,2024-04-15
37,4,103,2024-04-05
37,6,575,2024-04-09
37,2,254,2024-04-23
37,8,520,2024-04-11
37,1,546,2024-04-15
37,4,483,2024-04-17
37,6,343,2024-04-11
37,7,179,2024-04-25
37,5,351,2024-04-16
37,10,84,2024-04-04
37,7,24,2024-04-05
37,7,166,2024-04-08
37,4,226,2024-04-13
37,6,448,2024-04-21
37,10,502,2024-05-01
37,9,250,2024-04-24
37,9,125,2024-04-20
37,5,137,2024-04-26
37,6,150,2024-04-14
37,7,177,2024-04-07
37,1,532,2024-04-04
37,9,492,2024-04-07
37,6,77,2024-04-10
37,8,412,2024-04-16
37,9,217,2024-04-27
37,10,11,2024-04-15
37,3,373,2024-04-20
37,3,576,2024-05-02
37,4,319,2024-04-15
37,5,168,2024-04-16
37,4,58,2024-04-08
37,2,591,2024-04-15
37,1,121,2024-04-18
37,2,582,2024-04-20
37,1,505,2024-04-23
37,9,315,2024-04-08
37,7,161,2024-04-09
37,8,145,2024-04-28
37,3,385,2024-04-16
37,6,518,2024-04-04
37,3,407,2024-04-13
37,3,403,2024-04-22
37,7,68,2024-04-23
37,3,42,2024-04-30
37,9,196,2024-04-27
37,6,62,2024-04-10
37,7,178,2024-04-23
37,10,410,2024-04-25
37,3,317,2024-04-23
37,10,464,2024-04-25
37,1,396,2024-04-13
37,1,264,2024-04-24
37,6,274,2024-04-05
37,9,26,2024-04-24
37,4,26,2024-04-05
37,8,138,2024-04-19
37,7,107,2024-04-21
37,6,462,2024-04-11
37,7,143,2024-04-20
37,5,407,2024-05-03
37,7,99,2024-04-10
37,5,476,2024-04-19
37,8,487,2024-04-09
37,2,502,2024-04-16
37,9,447,2024-05-05
37,1,475,2024-06-01
37,5,427,2024-05-25
37,3,290,2024-05-19
37,7,97,2024-05-28
37,7,102,2024-05-16
37,2,227,2024-05-04
37,10,389,2024-05-28
37,6,5,2024-05-31
37,3,533,2024-05-27
37,2,277,2024-05-25
37,10,360,2024-05-18
37,5,57,2024-05-30
37,7,150,2024-05-07
37,2,120,2024-05-09
37,3,167,2024-05-13
37,7,70,2024-05-19
37,2,401,2024-05-16
37,1,326,2024-05-08
37,9,247,2024-05-21
37,7,175,2024-05-06
37,1,62,2024-05-15
37,3,567,2024-05-15
37,2,253,2024-06-02
37,1,160,2024-05-04
37,6,205,2024-05-14
37,10,368,2024-05-30
37,10,567,2024-05-23
37,1,17,2024-05-07
37,5,430,2024-05-23
37,10,174,2024-05-31
37,1,154,2024-05-26
37,2,304,2024-06-01
37,2,360,2024-05-31
37,10,581,2024-05-13
37,2,533,2024-05-27
37,6,446,2024-05-12
37,5,125,2024-05-05
37,2,236,2024-05-05
37,10,353,2024-05-07
37,10,559,2024-05-08
37,9,124,2024-05-08
37,2,201,2024-05-09
37,2,462,2024-05-22
37,8,273,2024-05-31
37,3,93,2024-05-13
37,1,379,2024-05-14
37,8,65,2024-05-16
37,5,484,2024-05-10
37,5,24,2024-05-31
37,1,229,2024-05-23
37,3,421,2024-05-29
37,3,432,2024-05-11
37,3,193,2024-05-12
37,9,118,2024-05-29
37,1,34,2024-05-12
37,8,525,2024-05-08
37,9,89,2024-05-18
37,4,522,2024-05-31
37,9,134,2024-05-30
37,8,318,2024-05-23
37,3,586,2024-05-18
37,7,36,2024-05-17
37,8,369,2024-05-24
37,2,579,2024-06-02
37,6,460,2024-05-25
37,5,522,2024-05-12
37,1,397,2024-05-06
37,3,288,2024-05-14
37,6,536,2024-05-06
37,3,168,2024-05-25
37,10,355,2024-05-07
37,1,11,2024-05-09
37,9,409,2024-05-13
37,3,3,2024-05-23
37,7,176,2024-05-06
37,10,472,2024-05-14
37,8,134,2024-05-23
37,5,236,2024-05-19
37,2,13,2024-05-25
37,3,559,2024-05-25
37,5,494,2024-05-21
37,5,526,2024-05-28
37,8,279,2024-05-18
37,3,90,2024-05-23
37,6,595,2024-05-30
37,9,360,2024-05-09
37,4,215,2024-06-01
37,3,463,2024-05-27
37,1,128,2024-05-22
37,5,325,2024-05-29
37,2,584,2024-05-08
37,7,127,2024-05-19
37,7,78,2024-05-08
37,8,132,2024-05-07
37,8,273,2024-05-18
37,4,349,2024-05-07
37,6,357,2024-05-19
37,9,48,2024-05-13
37,9,36,2024-06-01
37,4,44,2024-05-27
37,10,255,2024-05-07
37,2,397,2024-05-17
37,2,277,2024-05-19
37,6,441,2024-05-08
37,6,67,2024-05-19
37,4,548,2024-05-04
37,5,27,2024-05-30
37,8,248,2024-05-08
37,10,322,2024-05-15
37,6,529,2024-05-10
37,4,293,2024-05-09
37,1,180,2024-05-27
37,5,235,2024-05-27
37,1,8,2024-05-30
37,4,91,2024-05-25
37,2,5,2024-05-21
37,3,219,2024-05-25
37,1,582,2024-05-22
37,7,50,2024-05-17
37,6,207,2024-05-18
37,1,555,2024-05-30
37,9,221,2024-05-31
37,5,70,2024-05-05
37,6,427,2024-05-07
37,8,443,2024-05-28
37,9,504,2024-05-06
37,10,171,2024-05-30
37,4,129,2024-05-28
37,5,246,2024-05-19
37,3,368,2024-05-14
37,10,567,2024-05-04
37,10,156,2024-05-24
37,10,25,2024-05-09
37,5,536,2024-05-31
37,3,434,2024-05-18
37,2,565,2024-05-13
37,7,168,2024-05-13
37,8,204,2024-05-11
37,10,43,2024-05-22
37,2,49,2024-05-22
37,9,503,2024-05-10
37,1,71,2024-05-23
37,7,80,2024-05-06
37,10,213,2024-05-24
37,5,599,2024-05-28
37,8,214,2024-05-10
37,9,516,2024-05-27
37,7,176,2024-05-22
37,10,81,2024-05-13
37,1,470,2024-06-02
37,1,309,2024-05-26
37,6,460,2024-05-28
37,6,20,2024-05-20
37,1,541,2024-05-19
37,3,16,2024-06-02
37,6,133,2024-05-27
37,7,127,2024-05-20
37,9,316,2024-05-30
37,5,276,2024-05-05
37,5,444,2024-05-10
37,9,566,2024-05-20
37,6,304,2024-05-31
37,6,112,2024-05-17
37,6,279,2024-06-02
37,4,13,2024-05-18
37,9,160,2024-05-29
37,2,181,2024-05-17
37,4,377,2024-05-07
37,8,168,2024-05-25
37,6,16,2024-05-30
37,8,253,2024-05-31
37,10,409,2024-05-24
37,1,289,2024-05-21
37,9,30,2024-06-22
37,4,325,2024-07-02
37,7,16,2024-06-25
37,5,584,2024-06-19
37,1,503,2024-07-01
37,6,107,2024-06-19
37,5,263,2024-06-22
37,1,265,2024-06-21
37,10,175,2024-06-06
37,8,476,2024-06-13
37,9,163,2024-06-25
37,7,111,2024-06-20
37,7,16,2024-06-24
37,8,511,2024-06-23
37,8,239,2024-06-08
37,6,220,2024-06-30
37,5,433,2024-06-10
37,6,386,2024-06-14
37,7,118,2024-06-24
37,8,594,2024-06-25
37,1,165,2024-06-17
37,6,519,2024-06-17
37,2,577,2024-06-09
37,3,77,2024-06-19
37,2,209,2024-07-02
37,4,522,2024-07-02
37,2,465,2024-06-25
37,4,490,2024-06-16
37,7,91,2024-06-25
37,5,589,2024-06-15
37,2,357,2024-06-28
37,9,58,2024-07-03
37,4,493,2024-07-02
37,3,75,2024-06-19
37,1,371,2024-06-14
37,9,590,2024-06-12
37,7,48,2024-06-06
37,3,164,2024-06-10
37,7,172,2024-07-03
37,2,188,2024-06-08
37,7,119,2024-06-25
37,10,531,2024-06-18
37,1,475,2024-06-21
37,2,382,2024-06-05
37,5,93,2024-06-04
37,10,468,2024-07-03
37,10,133,2024-06-21
37,5,314,2024-06-18
37,4,520,2024-06-20
37,5,474,2024-06-04
37,10,474,2024-06-07
37,8,193,2024-06-30
37,2,523,2024-06-26
37,2,65,2024-06-15
37,6,362,2024-06-21
37,1,286,2024-06-13
37,3,186,2024-07-03
37,5,464,2024-06-09
37,3,171,2024-06-24
37,2,502,2024-07-01
37,8,27,2024-06-25
37,4,408,2024-06-11
37,10,578,2024-06-11
37,6,368,2024-06-21
37,1,237,2024-06-26
37,10,376,2024-06-14
37,9,196,2024-06-10
37,8,290,2024-06-10
37,9,389,2024-06-18
37,2,563,2024-06-23
37,10,8,2024-06-20
37,8,375,2024-06-14
37,1,357,2024-07-03
37,6,551,2024-07-01
37,5,431,2024-06-22
37,9,525,2024-06-08
37,3,416,2024-06-06
37,3,337,2024-06-30
37,4,173,2024-06-11
37,3,64,2024-06-08
37,2,66,2024-06-14
37,7,67,2024-06-08
37,3,426,2024-06-22
37,8,178,2024-06-06
37,8,344,2024-06-20
37,8,202,2024-06-05
37,7,6,2024-06-05
37,5,375,2024-06-27
37,3,369,2024-07-02
37,7,53,2024-06-08
37,7,97,2024-06-11
37,10,117,2024-06-27
37,10,175,2024-06-13
37,5,295,2024-06-29
37,3,518,2024-06-24
37,9,36,2024-06-30
37,3,233,2024-06-27
37,6,497,2024-06-17
37,10,44,2024-06-30
37,1,470,2024-07-02
37,3,454,2024-06-16
37,3,333,2024-06-30
37,10,470,2024-06-24
37,4,376,2024-06-05
37,7,148,2024-06-21
37,7,141,2024-06-20
37,4,505,2024-06-17
37,4,13,2024-06-06
37,10,224,2024-06-17
37,3,385,2024-06-29
37,8,241,2024-06-06
37,3,397,2024-06-18
37,2,334,2024-06-24
37,10,3,2024-06-22
37,8,452,2024-06-07
37,3,495,2024-06-04
37,7,117,2024-06-23
37,4,376,2024-06-14
37,6,464,2024-06-17
37,1,238,2024-06-13
37,8,573,2024-06-17
37,2,598,2024-06-12
37,1,178,2024-06-08
37,6,307,2024-06-07
37,7,100,2024-06-28
37,10,50,2024-06-19
37,5,378,2024-07-01
37,8,538,2024-06-09
37,4,75,2024-06-06
37,5,275,2024-07-21
37,7,171,2024-07-08
37,9,255,2024-07-06
37,8,550,2024-07-07
37,9,245,2024-07-19
37,10,182,2024-07-17
37,9,199,2024-07-15
37,5,242,2024-07-07
37,2,227,2024-07-29
37,3,196,2024-07-09
37,3,458,2024-08-02
37,1,529,2024-07-19
37,9,201,2024-07-30
37,7,137,2024-07-15
37,7,41,2024-07-18
37,2,331,2024-07-14
37,8,480,2024-07-09
37,5,355,2024-07-11
37,2,107,2024-07-05
37,9,147,2024-07-10
37,2,296,2024-07-17
37,7,124,2024-07-24
37,4,209,2024-07-08
37,9,109,2024-07-28
37,2,105,2024-07-07
37,5,27,2024-07-11
37,1,273,2024-07-28
37,9,340,2024-07-16
37,2,544,2024-07-16
37,9,542,2024-07-23
37,6,316,2024-07-04
37,9,261,2024-07-06
37,4,321,2024-07-17
37,9,222,2024-07-27
37,4,462,2024-07-28
37,4,202,2024-07-06
37,7,135,2024-07-13
37,4,498,2024-07-14
37,9,504,2024-07-17
37,2,584,2024-07-30
37,10,165,2024-07-26
37,7,153,2024-07-06
37,10,228,2024-07-18
37,10,246,2024-07-19
37,3,116,2024-07-22
37,2,442,2024-07-15
37,9,16,2024-07-04
37,2,56,2024-07-18
37,7,28,2024-07-04
37,5,278,2024-07-24
37,4,269,2024-07-04
37,7,86,2024-07-19
37,3,79,2024-07-29
37,4,501,2024-07-15
37,1,373,2024-07-20
37,9,71,2024-07-12
37,6,71,2024-07-17
37,6,149,2024-07-17
37,2,456,2024-07-16
37,7,101,2024-07-28
37,1,244,2024-07-29
37,7,37,2024-07-17
37,5,520,2024-07-10
37,8,107,2024-07-31
37,10,530,2024-07-28
37,3,288,2024-07-25
37,2,461,2024-07-26
37,9,459,2024-07-04
37,8,194,2024-08-02
37,1,104,2024-07-05
37,6,325,2024-07-19
37,8,592,2024-07-16
37,10,31,2024-07-23
37,7,63,2024-07-19
37,2,411,2024-08-31
37,2,80,2024-08-23
37,10,540,2024-08-12
37,4,9,2024-08-18
37,3,588,2024-08-24
37,10,185,2024-08-09
37,3,569,2024-08-25
37,4,596,2024-08-27
37,7,17,2024-08-19
37,6,456,2024-08-22
37,9,78,2024-08-25
37,1,15,2024-08-21
37,5,113,2024-08-11
37,1,253,2024-08-28
37,10,227,2024-08-19
37,2,1,2024-08-12
37,4,161,2024-08-04
37,7,128,2024-08-21
37,7,188,2024-08-26
37,10,30,2024-08-28
37,7,45,2024-08-17
37,1,280,2024-08-23
37,8,335,2024-08-27
37,5,68,2024-08-25
37,2,386,2024-08-28
37,10,179,2024-08-18
37,10,376,2024-08-23
37,10,202,2024-09-01
37,7,165,2024-08-12
37,4,493,2024-08-21
37,1,66,2024-08-27
37,6,540,2024-08-31
37,5,493,2024-08-21
37,7,61,2024-08-17
37,5,75,2024-08-13
37,2,15,2024-08-10
37,9,199,2024-08-23
37,2,35,2024-08-05
37,5,471,2024-08-22
37,4,423,2024-08-31
37,6,147,2024-08-25
37,3,416,2024-08-18
37,7,121,2024-08-06
37,1,42,2024-08-18
37,6,14,2024-08-27
37,9,485,2024-09-01
37,8,295,2024-08-26
37,4,37,2024-08-19
37,3,159,2024-08-17
37,9,83,2024-08-15
37,4,560,2024-08-28
37,6,132,2024-08-20
37,8,302,2024-08-30
37,2,267,2024-08-14
37,8,246,2024-08-27
37,6,245,2024-08-24
37,10,410,2024-08-30
37,8,8,2024-08-31
37,8,290,2024-08-30
37,9,599,2024-09-15
37,6,220,2024-09-22
37,5,286,2024-09-16
37,8,189,2024-09-20
37,1,579,2024-09-17
37,10,328,2024-09-14
37,8,419,2024-09-10
37,3,4,2024-09-28
37,4,179,2024-09-08
37,7,20,2024-09-27
37,4,290,2024-09-29
37,6,389,2024-09-28
37,2,183,2024-09-24
37,2,72,2024-09-30
37,6,468,2024-09-16
37,4,578,2024-09-06
37,7,147,2024-09-16
37,5,310,2024-09-09
37,4,439,2024-09-10
37,4,263,2024-09-06
37,1,258,2024-09-13
37,9,24,2024-09-18
37,6,81,2024-09-21
37,4,465,2024-09-19
37,8,39,2024-09-23
37,9,283,2024-09-17
37,4,97,2024-09-13
37,1,497,2024-09-20
37,4,116,2024-09-26
37,2,328,2024-09-16
37,7,57,2024-10-03
37,6,148,2024-09-25
37,4,23,2024-09-12
37,3,579,2024-09-05
37,1,558,2024-09-20
37,3,222,2024-09-26
37,9,78,2024-09-05
37,7,18,2024-09-09
37,5,424,2024-10-01
37,2,464,2024-09-10
37,6,363,2024-09-18
37,8,194,2024-09-17
38,4,41,2024-01-31
38,4,441,2024-02-26
38,8,84,2024-02-10
38,8,519,2024-02-22
38,6,136,2024-02-19
38,5,172,2024-02-09
38,4,590,2024-02-24
38,2,539,2024-02-20
38,9,308,2024-01-31
38,5,530,2024-02-03
38,5,432,2024-02-16
38,8,72,2024-02-24
38,5,547,2024-02-13
38,9,466,2024-02-08
38,3,560,2024-02-18
38,8,177,2024-02-16
38,1,576,2024-02-04
38,6,25,2024-01-29
38,3,457,2024-02-09
38,6,94,2024-02-11
38,3,437,2024-02-11
38,2,378,2024-02-07
38,8,39,2024-02-06
38,1,135,2024-02-18
38,8,39,2024-01-31
38,3,47,2024-01-31
38,9,361,2024-03-11
38,2,368,2024-02-28
38,4,181,2024-04-17
38,5,155,2024-04-15
38,7,115,2024-04-14
38,3,99,2024-04-04
38,4,563,2024-04-06
38,4,169,2024-05-05
38,7,180,2024-05-20
38,1,422,2024-05-12
38,8,263,2024-04-29
38,7,157,2024-05-03
38,5,161,2024-05-26
38,2,591,2024-05-20
38,10,131,2024-05-02
38,2,108,2024-06-16
38,4,293,2024-06-04
38,3,444,2024-06-09
38,3,65,2024-06-21
38,7,172,2024-06-06
38,4,262,2024-06-21
38,9,468,2024-06-06
38,5,155,2024-06-09
38,9,498,2024-06-17
38,1,245,2024-06-08
38,10,354,2024-06-24
38,9,386,2024-06-19
38,8,414,2024-06-18
38,7,81,2024-05-31
38,7,16,2024-05-28
38,1,326,2024-06-16
38,3,236,2024-06-01
38,9,474,2024-06-22
38,10,442,2024-06-01
38,9,28,2024-06-22
38,4,305,2024-06-06
38,5,513,2024-06-18
38,10,570,2024-06-11
38,7,81,2024-06-22
38,4,409,2024-06-09
38,1,217,2024-06-04
38,5,23,2024-06-16
38,6,599,2024-06-07
38,6,267,2024-06-09
38,6,450,2024-06-17
38,3,247,2024-05-31
38,1,28,2024-06-24
38,6,271,2024-06-07
38,8,511,2024-05-30
38,6,317,2024-06-10
38,9,338,2024-06-15
38,10,492,2024-06-08
38,2,9,2024-06-13
38,1,440,2024-07-05
38,8,108,2024-07-18
38,1,23,2024-07-10
38,6,49,2024-07-11
38,1,358,2024-07-23
38,7,90,2024-07-23
38,1,416,2024-07-22
38,4,146,2024-07-27
38,10,408,2024-07-27
38,2,111,2024-07-09
38,9,50,2024-07-11
38,6,588,2024-07-17
38,7,158,2024-07-27
38,6,314,2024-07-27
38,9,569,2024-07-23
38,4,497,2024-06-29
38,8,78,2024-07-23
38,8,270,2024-06-29
38,4,193,2024-07-20
38,4,379,2024-07-11
38,8,409,2024-07-25
38,9,102,2024-07-19
38,10,422,2024-07-01
38,7,158,2024-07-21
38,3,291,2024-07-05
38,1,78,2024-07-03
38,10,441,2024-07-25
38,4,294,2024-07-13
38,5,92,2024-06-28
38,6,271,2024-07-09
38,3,559,2024-06-30
38,2,157,2024-07-01
38,10,115,2024-07-09
38,2,522,2024-07-13
38,6,533,2024-07-12
38,3,368,2024-07-27
38,5,213,2024-07-25
38,7,5,2024-07-04
38,9,402,2024-07-18
38,8,492,2024-07-17
38,2,586,2024-07-16
38,9,152,2024-07-21
38,8,550,2024-07-09
